Copart,$49.33 B,$51.38 ,USA
CPRT

Adyen,$49.30 B,"$1,589 ",Netherlands
ADYEN.AS

DoorDash,$49.19 B,$121.76 ,USA
DASH

Mindray,$48.90 B,$40.34 ,China
300760.SZ

Macquarie,$48.82 B,$126.77 ,Australia
MQG.AX

Carrier,$48.69 B,$54.20 ,USA
CARR

Industrial Bank,$48.68 B,$2.34 ,China
601166.SS

Nu Holdings,$48.59 B,$10.22 ,Brazil
NU

American International Group,$48.56 B,$71.32 ,USA
AIG

D. R. Horton,$48.47 B,$146.10 ,USA
DHI

Zijin Mining,$48.47 B,$1.88 ,China
601899.SS

Block,$48.46 B,$78.92 ,USA
SQ

Wesfarmers,$48.41 B,$42.66 ,Australia
WES.AX

Ford,$48.23 B,$12.14 ,USA
F

Valero Energy,$48.20 B,$141.58 ,USA
VLO

Supermicro,$48.10 B,$860.01 ,USA
SMCI

Old Dominion Freight Line,$48.03 B,$440.22 ,USA
ODFL

BAE Systems,$47.98 B,$15.72 ,UK
BA.L

IDEXX Laboratories,$47.86 B,$576.29 ,USA
IDXX

AutoZone,$47.66 B,"$2,756 ",USA
AZO

Cencora,$47.65 B,$237.27 ,USA
COR

W. W. Grainger,$47.59 B,$958.93 ,USA
GWW

Compass Group,$47.17 B,$27.64 ,UK
CPG.L

Crown Castle,$47.13 B,$108.69 ,USA
CCI

Sika,$47.11 B,$293.70 ,Switzerland
SIKA.SW

Truist Financial,$47.00 B,$35.24 ,USA
TFC

Mizuho Financial Group,$46.89 B,$3.70 ,Japan
MFG

Infineon,$46.71 B,$35.83 ,Germany
IFX.DE

Nucor,$46.70 B,$189.99 ,USA
NUE

Japan Tobacco,$46.66 B,$26.29 ,Japan
2914.T

Aflac,$46.51 B,$80.41 ,USA
AFL

Takeda Pharmaceutical,$46.20 B,$14.62 ,Japan
TAK
